ts_code,name,industry,market,list_date,exchange,trade_date,close,pe_ttm,pb,total_mv,dv_ttm,h1_ann_date,h1_end_date,h1_roe,h1_roe_dt,h1_roic,h1_profit_dedt,h1_ocfps,h1_eps,h1_debt_to_assets,h1_grossprofit_margin,h1_netprofit_margin,h1_or_yoy,h1_netprofit_yoy,h1_dt_netprofit_yoy,h1_ocf_to_or,h1_ocf_to_profit,h1_interestdebt,h1_netdebt,h1_current_ratio,h1_rd_exp,fy_ann_date,fy_end_date,fy_roe,fy_roe_dt,fy_roic,fy_profit_dedt,fy_ocfps,fy_eps,fy_debt_to_assets,fy_grossprofit_margin,fy_netprofit_margin,fy_or_yoy,fy_netprofit_yoy,fy_dt_netprofit_yoy,fy_ocf_to_or,fy_ocf_to_profit,fy_interestdebt,fy_netdebt,fy_current_ratio,fy_rd_exp,years,profit_positive_years,cash_positive_years,roe_median,roic_median,cash_conversion_median,gross_margin_std,profit_cagr5,revenue_cagr5,market_cap_yi,financial,quality_score,growth_score,valuation_score,score,eligible_basic,eligible,gate_failures
600396.SH,华电辽能,火力发电,主板,20010328,SSE,20260918.0,13.65,423.7536,13.4483,2010244.782,,20260826.0,20260630.0,7.3433,7.2024,2.1453,103067686.2,0.1472,0.0714,73.998,23.732,10.0984,11.0479,22.0635,24.58,0.0964,76.1085,11505378544.96,8463821707.46,0.9285,,20260430.0,20251231.0,2.1095,1.6828,3.7102,22691667.72,0.7382,0.0193,70.8989,21.0383,6.0526,-2.2955,-66.4272,-47.4,0.2498,336.0523,8187643705.83,7823489182.71,0.4082,,5,2,5,1.6828,3.7102,336.0523,16.445017360525952,,-9.794768878973192,201.02447819999998,False,15.222666666666665,6.53208,0.0,21.754746666666666,False,False,五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失
002123.SZ,梦网科技,互联网,主板,20070328,SZSE,20260918.0,7.63,,4.1856,614537.4438,,20260824.0,20260630.0,-6.4226,-6.9631,-2.3319,-105613812.28,-0.1016,-0.12,50.6033,11.2411,-6.9903,-27.0447,-1154.2782,-411.17,-0.0729,,1069118127.11,247322093.04,1.6557,37955087.62,20260429.0,20251231.0,-13.2257,-14.5558,-5.9484,-238437981.61,0.226,-0.27,47.997,11.3694,-7.6195,-40.7509,-667.5515,-1497.05,0.0698,,981962702.56,110028260.38,1.7523,98342897.65,5,1,3,-14.5558,-5.9484,1190.7651,2.5378382103672408,,-0.9424748809721328,61.45374438,False,21.75200667407603,0.0,0.0,21.75200667407603,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失；经营现金流正值年份不足四年
002702.SZ,海欣食品,食品,主板,20121011,SZSE,20260918.0,5.54,,3.0468,307891.0954,,20260825.0,20260630.0,-1.4441,-1.6469,-0.4337,-16764295.96,0.1761,-0.0264,40.1783,19.9474,-1.9558,23.3146,27.6025,35.76,0.1309,,348795484.46,304617822.23,1.294,7121362.85,20260428.0,20251231.0,-4.6287,-5.4672,-2.1404,-57392560.57,-0.0707,-0.0874,45.2925,20.3544,-3.2729,-10.785,-31.5257,-31.69,-0.0258,,443536924.75,358149709.07,1.2577,13941705.31,5,1,2,-3.9035,-1.5016,5.976150000000004,1.5014353815599253,,-1.0597354928668534,30.78910954,False,12.738155555555556,9.0,0.0,21.738155555555558,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
300302.SZ,同有科技,IT设备,创业板,20120321,SZSE,20260918.0,28.67,61.4458,10.69,1374049.3146,,20260828.0,20260630.0,22.4205,22.3025,15.4592,256438385.03,-0.2003,0.5379,36.4612,49.101,98.8624,50.1225,1502.5413,1462.62,-0.3681,-36.5623,611108426.77,555513252.62,1.4632,39521066.66,20260428.0,20251231.0,-5.0557,-5.217,-2.1765,-54231708.92,-0.0834,-0.1097,41.046,48.8702,-13.0259,10.6202,81.2741,80.77,-0.0991,,556345894.05,473596788.74,1.4438,77102328.6,5,0,2,-5.217,-2.1765,,5.8853143750355414,,4.005098063655321,137.40493146,False,11.135856293380566,10.602039225462129,0.0,21.737895518842695,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
300550.SZ,和仁科技,软件服务,创业板,20161018,SZSE,20260918.0,14.39,192.9251,3.3967,377824.1278,0.2085,20260812.0,20260630.0,-2.7914,-2.9462,-2.7921,-33352079.85,-0.2684,-0.12,19.0482,29.0941,-17.8572,-0.7403,-797.738,-655.74,-0.4469,,1977116.21,-386029754.92,4.145,41910378.3,20260415.0,20251231.0,4.2134,4.117,3.6908,46573083.62,0.4796,0.18,21.3298,46.6361,11.035,7.1537,21.2927,26.5,0.2894,242.1168,51980386.02,-480960026.29,3.7695,77209366.64,5,4,3,3.3622,2.5356,111.1937,10.738143074898936,7.771578747650754,-0.8810703092399397,37.78241278,False,18.98005238095238,2.486905199248241,0.260625,21.72758258020062,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失；经营现金流正值年份不足四年
002069.SZ,獐子岛,渔业,主板,20060928,SZSE,20260918.0,3.65,,90.5065,259555.953,,20260822.0,20260630.0,39.0921,25.81,1.95,8498180.68,0.0365,0.0181,96.9917,18.1594,2.5009,-5.3054,26.8233,5.7,0.0355,120.2507,1924350454.29,1378891697.25,0.9889,7481206.17,20260422.0,20251231.0,-24.2087,-139.7748,20.7082,-62104786.52,0.0591,-0.0151,96.8263,15.9344,-1.6359,-19.2523,50.9122,44.83,0.0329,373.2654,1921138240.86,1341299487.52,1.1483,19446901.3,5,1,5,-139.7748,3.5736,509.35955,2.419219172171054,,-7.883649019654393,25.955595300000002,False,19.737988017393093,1.9625,0.0,21.70048801739309,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新营收不增长或缺失；最新资产负债率不低于75%或缺失
002051.SZ,中工国际,建筑工程,主板,20060619,SZSE,20260918.0,8.86,40.6253,0.9467,1086664.0266,1.2438,20260815.0,20260630.0,1.1278,1.1432,0.8138,132057118.31,-0.2825,0.11,52.5896,19.592,2.5241,5.4356,-26.4037,-22.45,-0.0686,-166.2676,2042503962.74,-3288357071.95,1.4966,254338903.52,20260425.0,20251231.0,2.7266,2.1561,2.0541,248471240.23,0.6563,0.25,51.8736,17.463,2.6946,-5.2466,-13.0316,-6.27,0.0702,161.0517,1810622302.7,-4399851838.8,1.5943,492384230.99,5,5,3,2.341,2.3764,44.1434,1.5088831356337704,,7.745715828101951,108.66640266,False,11.646755555555556,4.185406331240781,5.8602388888888886,21.692400775685226,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润下降超过10%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
600822.SH,上海物贸,汽车服务,主板,19940204,SSE,20260918.0,9.4,188.5793,3.7452,466214.526,,20260829.0,20260630.0,0.8405,0.5004,0.3688,6207377.47,0.0957,0.021,25.021,17.1543,1.5443,-25.2432,-29.8127,21.01,0.0711,378.2189,95473394.11,-1002345509.2,4.3185,,20260425.0,20251231.0,2.3877,-0.1367,1.328,-1668767.52,0.0158,0.06,26.067,15.8275,1.6743,-34.1735,-42.3185,-120.35,0.0046,77.4782,79292916.25,-965206390.18,4.0518,,5,4,3,3.0987,3.5415,77.4782,4.160563682122893,,-22.35445482606202,46.6214526,False,17.813200079625574,3.8762499999999998,0.0,21.689450079625573,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新营收不增长或缺失；经营现金流正值年份不足四年
001331.SZ,胜通能源,供气供热,主板,20220908,SZSE,20260918.0,44.86,,12.6868,1835886.9766,0.0922,20260828.0,20260630.0,-0.643,-0.4431,-1.5638,-6494456.5,-0.0724,-0.023,13.5546,0.3739,-0.4035,-13.9009,-131.0379,-243.6,-0.0127,,89179421.31,-1053810750.34,6.811,293162.46,20260429.0,20251231.0,1.2449,-1.1778,-0.4572,-17416666.02,1.0322,0.0652,13.3331,0.2219,0.3327,17.7558,208.9831,2.98,0.0527,4747.174,51174460.96,-1100354747.83,8.5112,535726.97,5,2,4,-1.1778,-0.4572,52.2582,2.5686163000728626,,8.989651492862617,183.58869765999998,False,17.977948145787792,3.595860597145047,0.11525,21.68905874293284,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失；五年经营现金流利润总额比中位数低于60%或缺失
688027.SH,国盾量子,通信设备,科创板,20200709,SSE,20260918.0,359.0,6147.8093,11.4655,3692709.9,0.0045,20260821.0,20260630.0,-0.7169,-1.2742,-1.0208,-41193300.11,-0.3743,-0.23,9.6076,40.6898,-18.8771,1.8264,2.5836,11.8936,-0.3116,,5507512.9,-562119684.65,14.2816,50726211.7,20260325.0,20251231.0,0.1663,-1.3431,-0.4971,-43549741.5,-0.1059,0.05,10.3176,51.4372,1.7486,22.5316,116.9336,30.4761,-0.0351,-220.2088,7368694.43,-1426476096.51,12.1122,123252440.09,5,0,2,-5.0623,-4.0131,-220.2088,7.9678919732260445,,18.27246331675085,369.27099,False,11.270067516733722,10.41096532670034,0.005625,21.68665784343406,False,False,五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
300011.SZ,鼎汉技术,运输设备,创业板,20091030,SZSE,20260918.0,5.75,,2.3042,348194.355,,20260825.0,20260630.0,-0.9685,-1.0644,0.1165,-16173615.42,-0.1093,-0.0243,59.3305,25.7902,-2.29,-7.7287,-252.2112,-525.29,-0.0995,,1311206379.74,785687454.49,1.3774,48912618.69,20260414.0,20251231.0,-1.0654,-1.7367,1.591,-24748385.72,0.1641,-0.027,61.4076,25.1276,-0.8927,8.6733,-236.578,-794.97,0.0576,,1261059034.17,695059937.66,1.3192,124375086.87,5,0,3,-1.4218,1.7317,1777.2469,4.149304896365172,,7.18348533305635,34.8194355,False,18.805462217549543,2.87339413322254,0.0,21.678856350772083,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失；经营现金流正值年份不足四年
600339.SH,中油工程,石油开采,主板,20001225,SSE,20260918.0,3.3,73.2509,0.681,1842438.675,0.7879,20260827.0,20260630.0,1.359,1.305,1.1236,350899886.26,0.7208,0.0654,79.1842,7.9823,0.9582,5.8984,-22.2737,-18.77,0.1047,619.9085,12482262622.01,-29432348523.61,1.305,654518947.19,20260411.0,20251231.0,1.3396,1.043,1.1478,277370481.69,1.0836,0.0638,78.1716,7.3281,0.3732,15.9844,-43.9398,-17.02,0.0607,566.3758,12115487042.97,-26332881580.69,1.351,1995953998.34,5,5,3,1.6856,1.7294,214.0863,0.5676837614376511,-18.323472847698717,7.1060640801284825,184.2438675,False,16.666666666666664,4.022105632051392,0.9848750000000001,21.673647298718056,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润下降超过10%或缺失；经营现金流正值年份不足四年；最新资产负债率不低于75%或缺失
603578.SH,三星新材,家用电器,主板,20170306,SSE,20260918.0,14.25,,2.4133,333536.2125,,20260829.0,20260630.0,-3.5403,-3.5311,-1.5706,-39466801.66,-0.3473,-0.19,74.08,12.3352,-8.0578,4.8353,-30.884,-22.8237,-0.0974,,1426803667.46,389684531.31,0.891,30040951.13,20260429.0,20251231.0,-18.1861,-18.5011,-9.2407,-172579626.08,3.4942,-0.94,82.5565,16.9418,-15.4538,51.4965,-158.5863,-121.0139,0.4096,,1009617257.83,438985981.84,0.7924,58380611.79,5,3,4,9.5817,9.7274,15.578,3.3510109300030644,,21.73345792128849,33.35362125,False,12.705819475937625,8.96706,0.0,21.672879475937627,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失；五年经营现金流利润总额比中位数低于60%或缺失
000785.SZ,居然智家,百货,主板,19970711,SZSE,20260918.0,2.23,,0.7214,1388631.8824,,20260825.0,20260630.0,1.0225,1.6397,1.0715,314016733.98,0.1372,0.03,52.7377,21.4362,3.1784,-15.3675,-40.3729,-13.77,0.1566,311.5461,14474214965.84,13764084631.81,0.403,13789972.47,20260429.0,20251231.0,-5.088,0.5466,-1.292,107317899.44,0.3144,-0.17,54.3524,20.1447,-9.16,-14.052,-229.8429,-87.95,0.1757,,15398537078.14,14418292218.97,0.4151,58420178.7,5,5,5,6.1967,4.5921,182.26864999999998,11.724457911434541,-38.980581461103505,4.312229623272912,138.86318824,False,19.947177777777778,1.7248918493091647,0.0,21.67206962708694,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
600058.SH,五矿发展,商贸代理,主板,19970528,SSE,20260918.0,9.01,,2.0069,965791.5407,0.3729,20260828.0,20260630.0,0.0792,-0.2233,0.2443,-16482380.93,-1.7134,-0.02,69.7691,3.1658,0.0463,-11.2834,-94.5744,-40.0583,-0.0767,-5626.9545,1773907716.36,-1210922255.19,1.2894,986415.4,20260331.0,20251231.0,0.2559,-1.9618,0.3464,-146431985.15,1.1413,-0.05,66.7782,3.4959,0.0363,-21.4363,-84.7964,48.9137,0.0232,667.7552,555264288.68,-2951094481.42,1.3328,73699366.0,5,3,5,0.7901,3.1103,180.3587,0.25450907252984123,,-5.405594605329755,96.57915407,False,21.162422222222222,0.0,0.466125,21.628547222222224,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
688348.SH,昱能科技,电气设备,科创板,20220608,SSE,20260918.0,30.16,,1.4441,471332.6384,,20260831.0,20260630.0,-3.9645,-4.2764,-4.204,-142733745.32,-1.3706,-0.85,25.2936,39.4218,-45.9107,-53.9371,-267.2117,-351.92,-0.7139,,640026410.68,34234581.12,3.3402,63043678.31,20260430.0,20251231.0,-3.8302,-4.4767,-4.1442,-157041597.71,1.033,-0.87,21.1297,22.9723,-12.7766,-32.9418,-195.941,-229.53,0.1359,,378268661.89,-242328176.69,4.4096,118807980.95,5,4,3,4.6144,5.0429,-16.1611,6.542048474828049,,19.393839232602406,47.13326384,False,13.856486369899136,7.757535693040962,0.0,21.614022062940098,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
300185.SZ,通裕重工,工程机械,创业板,20110308,SZSE,20260918.0,2.78,136.5217,1.58,1122064.156,0.2774,20260822.0,20260630.0,1.0949,0.975,0.96,68960065.99,0.0543,0.02,49.29,14.0294,2.2246,20.7403,27.4943,20.19,0.0617,178.4952,4511725390.29,3685551659.98,1.5923,87390960.61,20260422.0,20251231.0,0.9548,0.8764,1.1377,60111819.34,0.2586,0.02,54.4444,13.5321,1.0373,7.0522,58.2794,165.44,0.153,837.5776,5021428439.57,4121453416.16,1.4156,176576981.78,5,5,3,2.7121,2.5529,57.767,2.1497762867331103,-30.59540900000095,2.982215597558824,112.2064156,False,12.286389820791808,8.96663623902353,0.34675,21.599776059815337,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
300448.SZ,浩云科技,软件服务,创业板,20150424,SZSE,20260918.0,5.49,,3.1057,371407.8879,0.5933,20260822.0,20260630.0,-0.6951,-0.9621,-1.5561,-11603150.73,0.0627,-0.0126,4.7122,30.76,-14.4255,-33.3857,45.9977,32.59,0.489,,71615.24,-422326036.66,15.4774,12171985.05,20260423.0,20251231.0,-2.7732,-3.5211,-4.557,-43821565.67,-0.0056,-0.0517,7.4669,33.9458,-19.4991,-25.514,1.7331,-15.28,-0.0148,,319108.68,-487319207.37,9.7619,38718324.44,5,2,4,-2.8875,-3.8666,56.1787,5.968167784839834,,-12.888655156153694,37.140788789999995,False,15.853228467808435,5.0,0.7416250000000001,21.594853467808434,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；五年经营现金流利润总额比中位数低于60%或缺失
002685.SZ,华东重机,机床制造,主板,20120612,SZSE,20260918.0,5.66,55.569,3.4416,570352.8796,,20260825.0,20260630.0,3.8166,3.6354,2.871,59123063.67,-0.0153,0.0616,32.2068,22.8892,7.7991,108.0423,137.3082,121.3,-0.0203,-27.2011,140191836.84,-567234202.76,2.7365,34276621.15,20260422.0,20251231.0,4.2687,3.6987,-0.4594,57814608.67,-0.0564,0.0662,42.4558,28.2252,5.7801,-32.0817,-45.7721,141.45,-0.0707,-1626.2508,50636916.56,-664845401.9,2.0334,39279473.07,5,1,3,-9.4221,-6.6709,-715.1999500000001,9.328089440394534,,-36.2426137144916,57.03528796,False,11.596210766420084,9.0,0.9846666666666659,21.58087743308675,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
605068.SH,明新旭腾,汽车配件,主板,20201123,SSE,20260918.0,19.41,,2.0836,314827.5175,0.2061,20260827.0,20260630.0,-2.847,-3.5253,-0.5731,-59190626.76,2.0276,-0.29,53.4638,17.6585,-7.5754,6.6858,-62.6457,-44.4696,0.5114,,1043166928.51,884054289.1,1.9012,45440657.32,20260421.0,20251231.0,0.8781,-8.465,1.9359,-142770953.61,0.1977,0.09,56.6073,12.1118,0.98,25.7565,108.6033,26.5998,0.0216,167.1819,1258052066.68,1113876195.76,1.6917,90045562.59,5,3,5,0.1986,2.7151,95.23055,10.801665133672678,,12.909468206825458,31.482751750000002,False,14.818757936507936,6.500947282730183,0.257625,21.57733021923812,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失
002347.SZ,泰尔股份,机械基件,主板,20100128,SZSE,20260918.0,5.9,,2.7283,297774.357,,20260822.0,20260630.0,-1.7935,-2.3011,-1.3907,-25348572.97,-0.1668,-0.0391,54.2597,17.7285,-3.4239,1.4163,-1.9136,7.62,-0.148,,175177847.51,-131004052.9,1.53,30389723.64,20260423.0,20251231.0,-8.1862,-9.091,-7.203,-105433753.95,0.1436,-0.1881,53.0106,13.5229,-9.3168,1.4904,-750.7059,-211.32,0.0665,,240800637.24,-270880499.93,1.5773,71060781.18,5,1,4,-4.83,-2.5042,88.5743,2.580534121456254,,6.072420200931261,29.7774357,False,16.661497920121587,4.914728080372504,0.0,21.576226000494092,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失
920021.BJ,流金科技,影视音像,北交所,20200727,BSE,20260918.0,8.08,161.5097,3.8699,249671.9863,0.1856,20260822.0,20260630.0,1.0163,0.3715,0.8281,2393150.28,-0.5205,0.02,28.9562,27.8019,4.5461,-13.6441,464.6073,518.88,-1.2059,-1991.5122,28706082.59,-34471522.09,3.1678,11597878.92,20260425.0,20251231.0,1.5739,-5.1817,0.8128,-33158031.45,0.4399,0.03,36.5735,23.2613,1.7159,-38.5418,141.8078,-26.98,0.3428,2490.9403,44977718.72,-331986643.15,2.5266,26850922.55,5,3,3,0.9902,1.2277,-9.5341,2.5421226941278814,,-13.3901938975879,24.96719863,False,16.32783998283674,5.0,0.23199999999999998,21.55983998283674,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新营收不增长或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
300654.SZ,世纪天鸿,出版业,创业板,20170926,SZSE,20260918.0,9.86,163.5571,4.3263,360999.1514,0.5071,20260826.0,20260630.0,-0.0183,-0.6037,0.0087,-5092817.97,0.0185,0.0,20.7189,35.2585,0.0519,0.4059,-105.6113,-698.28,0.0433,1811.5837,2170643.3,-350562910.87,4.3198,4436946.29,20260424.0,20251231.0,2.9377,1.9318,2.8277,16427390.72,0.1879,0.07,23.4237,36.3664,4.9018,-4.3814,-41.8163,-54.1,0.1355,192.8785,1572898.57,-356592177.68,3.7416,9440212.26,5,5,4,4.7448,4.8641,31.2037,2.6614422828609303,-0.1953450355958397,7.285845509029509,36.09991514,False,17.91993190654525,2.9955182036118035,0.633875,21.549325110157053,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失；五年经营现金流利润总额比中位数低于60%或缺失
300860.SZ,锋尚文化,文教休闲,创业板,20200824,SZSE,20260918.0,28.43,,1.7396,535765.3401,0.7387,20260829.0,20260630.0,-0.1131,-0.4779,-0.4289,-14820862.48,0.068,-0.0186,7.613,20.6086,-4.4961,-43.6253,-126.0514,-77.11,0.1192,,6252705.15,-1508366478.8,12.3296,11425173.35,20260425.0,20251231.0,-0.5261,-1.6917,-0.7974,-53356641.56,-0.1617,-0.09,7.9445,19.5902,-6.5861,-58.7681,-139.7209,-462.56,-0.1276,,10861340.74,-452533541.78,11.7978,30265966.36,5,2,3,-0.2934,1.0011,117.02575,8.704294865582163,,-24.660844625549295,53.57653401,False,20.62301808996353,0.0,0.9233750000000001,21.54639308996353,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失；经营现金流正值年份不足四年
002136.SZ,安纳达,化工原料,主板,20070530,SZSE,20260918.0,11.86,,2.2545,255013.72,,20260824.0,20260630.0,4.3933,4.4326,3.343,49038161.8,-0.1482,0.226,44.2045,10.9858,4.289,26.3398,285.0287,274.27,-0.0288,-58.2483,109225878.47,-257300783.79,1.2201,25050516.88,20260325.0,20251231.0,-8.2114,-7.1421,-9.6637,-80526580.34,-0.4491,-0.4306,39.5689,-0.506,-7.644,-10.3876,-922.5083,-554.34,-0.0571,,63288125.66,-304327123.06,1.3191,48781672.28,5,4,3,5.541,3.2053,49.4414,9.01671823991412,,8.552111843450461,25.501372,False,9.124662211164786,12.420844737380184,0.0,21.54550694854497,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
300665.SZ,飞鹿股份,染料涂料,创业板,20170613,SZSE,20260918.0,8.72,,4.5662,200159.4904,,20260821.0,20260630.0,-5.3655,-5.9498,-1.2819,-24938741.65,0.1631,-0.1019,68.5996,10.2048,-10.6187,-12.7577,41.8311,40.38,0.1803,,555787228.64,479704848.02,0.8517,10137883.24,20260428.0,20251231.0,-53.06,-54.1547,-16.0602,-222789220.25,0.1565,-1.0864,72.9185,3.4734,-42.0436,0.0253,-56.1607,-64.24,0.0661,,653893167.16,546236443.05,0.8404,29303173.36,5,2,4,-20.1027,-7.1945,338.09485,7.2274565026017275,,-3.0521530741298597,20.015949040000002,False,16.488484130318366,5.0,0.0,21.488484130318366,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失
688177.SH,百奥泰,生物制药,科创板,20200221,SSE,20260918.0,17.2,,57.4645,712217.6,,20260826.0,20260630.0,-100.7932,-101.614,-23.2318,-254020488.77,0.3502,-0.61,95.1866,80.499,-48.5912,17.3484,-101.6844,-48.3782,0.2797,,898004919.31,562599619.71,0.6502,468447516.9,20260428.0,20251231.0,-61.2369,-78.5396,-26.3229,-425731453.79,-0.1983,-0.8,83.5602,78.9119,-35.4935,25.8423,34.9523,23.376,-0.0878,,686039040.26,467431304.65,0.701,800153781.92,5,1,1,-33.4635,-25.9784,202.065,13.88502722190346,,38.27794074313682,71.22176,False,10.0,11.46968,0.0,21.46968,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失；经营现金流正值年份不足四年；最新资产负债率不低于75%或缺失
688426.SH,康为世纪,生物制药,科创板,20221025,SSE,20260918.0,21.28,,1.8157,239386.5936,,20260828.0,20260630.0,-2.636,-3.4002,-2.8545,-45385399.94,-0.2524,-0.32,10.8265,48.8078,-31.5192,29.7308,37.07,31.8101,-0.2512,,43345524.83,-166423686.78,14.7897,29108409.55,20260424.0,20251231.0,-7.6263,-9.9216,-7.7473,-139741016.45,-0.5244,-0.977,9.2511,45.4078,-57.5292,53.7393,31.6753,22.6132,-0.3048,,14453619.27,-146825338.16,13.9529,77369261.04,5,2,2,-6.9394,-5.7783,77.23519999999999,11.043164411662087,,-3.662605545126374,23.93865936,False,12.462171428571427,9.0,0.0,21.462171428571427,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；经营现金流正值年份不足四年
