symbol,name,trade_date,open,high,low,close,volume,amount,outstanding_share,turnover
301183,东田微,2025-04-24,45.29,45.98,44.31,44.61,2727608.0,122868818.0,46088000.0,0.05918260718625239
301183,东田微,2025-04-25,45.0,45.44,44.57,44.66,1865608.0,83857321.0,46088000.0,0.04047925707342475
301183,东田微,2025-04-28,44.66,45.3,44.31,44.45,1356133.0,60583373.0,46088000.0,0.02942486113521958
301183,东田微,2025-04-29,44.15,45.59,44.05,44.63,1653600.0,74157181.0,46088000.0,0.035879187641034545
301183,东田微,2025-04-30,44.63,45.29,44.54,44.91,1936400.0,87139631.0,46088000.0,0.042015275125846206
301183,东田微,2025-05-06,45.25,46.26,45.01,46.26,2439975.0,112036001.0,46088000.0,0.05294165509460163
301183,东田微,2025-05-07,47.21,47.21,45.1,45.88,2920500.0,134187006.0,46088000.0,0.0633679048776254
301183,东田微,2025-05-08,45.8,48.48,45.51,47.67,4355800.0,206138497.0,46088000.0,0.09451050164901927
301183,东田微,2025-05-09,47.39,47.62,46.05,46.17,2364900.0,110218060.0,46088000.0,0.05131270612740844
301183,东田微,2025-05-12,46.85,47.62,46.6,47.42,2630800.0,123918210.0,46088000.0,0.05708210380142337
301183,东田微,2025-05-13,47.92,48.23,46.5,46.57,2333900.0,110097398.0,46088000.0,0.05064007984724874
301183,东田微,2025-05-14,46.72,47.83,46.72,46.93,2756000.0,130111092.0,46088000.0,0.0597986460683909
301183,东田微,2025-05-15,46.56,46.9,45.45,45.45,1904500.0,87521834.0,46088000.0,0.04132312098593994
301183,东田微,2025-05-16,45.28,46.25,45.01,45.62,1563849.0,71771338.0,46088000.0,0.033931804374240586
301183,东田微,2025-05-19,45.41,47.29,44.55,46.41,2934400.0,134943306.0,46088000.0,0.06366950182260024
301183,东田微,2025-05-20,46.18,47.06,45.72,46.42,1899618.0,87846853.0,46088000.0,0.04121719319562576
301183,东田微,2025-05-21,46.23,46.25,45.56,45.82,1645900.0,75434008.0,46088000.0,0.03571211595209165
301183,东田微,2025-05-22,45.53,46.3,44.58,44.7,1480700.0,67112271.0,46088000.0,0.0321276688074987
301183,东田微,2025-05-23,44.51,45.1,43.37,43.38,1850094.0,82042524.0,46088000.0,0.04014264016663774
301183,东田微,2025-05-26,43.38,45.36,43.37,45.17,1915210.0,85704049.0,58626976.00000001,0.032667726201672076
301183,东田微,2025-05-27,45.45,45.49,44.18,44.43,1391200.0,62009312.0,58626976.00000001,0.023729690577934632
301183,东田微,2025-05-28,44.53,45.09,44.1,44.41,1060800.0,47242212.0,58626976.00000001,0.01809405963561893
301183,东田微,2025-05-29,44.47,45.39,44.47,45.3,1649500.0,74297333.0,58626976.00000001,0.02813551222563483
301183,东田微,2025-05-30,45.08,45.08,43.71,43.83,1599263.0,70584184.0,58626976.00000001,0.02727861999909393
301183,东田微,2025-06-03,43.34,44.08,43.1,43.8,914563.0,40058329.0,58626976.00000001,0.015599695948841023
301183,东田微,2025-06-04,43.96,45.23,43.83,44.99,1819000.0,81580709.0,58626976.00000001,0.031026672772615796
301183,东田微,2025-06-05,44.68,46.65,44.56,46.2,3069936.0,140551370.0,58626976.00000001,0.05236388109118914
301183,东田微,2025-06-06,46.23,47.05,46.14,46.57,2197400.0,102292740.0,58626976.00000001,0.03748103944505
301183,东田微,2025-06-09,46.63,47.85,46.3,47.13,2321153.0,109199516.0,58626976.00000001,0.0395918936702449
301183,东田微,2025-06-10,46.9,47.47,45.96,46.52,2017908.0,94228278.0,58626976.00000001,0.03441944541024937
301183,东田微,2025-06-11,46.58,47.22,46.33,46.45,1373700.0,64203326.0,58626976.00000001,0.023431193176328927
301183,东田微,2025-06-12,46.32,50.26,46.08,48.48,7362941.0,359728608.0,58626976.00000001,0.1255896432386347
301183,东田微,2025-06-13,48.48,48.9,46.9,47.7,4186390.0,199975045.0,58626976.00000001,0.07140723069189173
301183,东田微,2025-06-16,47.21,49.58,47.08,48.3,3176081.0,154039111.0,58626976.00000001,0.05417439575938557
301183,东田微,2025-06-17,48.0,48.42,47.2,47.67,2615354.0,124693180.0,58626976.00000001,0.044610078473090606
301183,东田微,2025-06-18,47.63,50.85,47.17,49.69,6245772.0,307934386.0,58626976.00000001,0.10653409788695223
301183,东田微,2025-06-19,51.95,55.22,51.32,51.37,11614748.0,613886971.0,58626976.00000001,0.1981126913317173
301183,东田微,2025-06-20,51.37,51.98,49.7,50.35,6631497.0,335316876.0,58626976.00000001,0.1131134070432014
301183,东田微,2025-06-23,50.21,52.1,49.55,50.5,4517648.0,229980017.0,58626976.00000001,0.0770574965353833
301183,东田微,2025-06-24,50.98,51.64,50.32,50.69,4518254.0,229492109.0,58626976.00000001,0.07706783307397604
301183,东田微,2025-06-25,50.68,51.68,50.0,50.65,4281600.0,216977284.0,58626976.00000001,0.07303122712657054
301183,东田微,2025-06-26,51.0,51.58,50.23,50.32,4271900.0,217115805.0,58626976.00000001,0.07286577428110909
301183,东田微,2025-06-27,50.91,52.3,50.2,51.56,6392200.0,329653865.0,58626976.00000001,0.10903171945965624
301183,东田微,2025-06-30,52.02,52.02,50.44,51.23,5076500.0,259434330.0,58626976.00000001,0.0865898319572205
301183,东田微,2025-07-01,50.97,50.97,49.75,50.29,3239000.0,162724623.0,58626976.00000001,0.05524760478862153
301183,东田微,2025-07-02,49.81,50.0,49.0,49.6,2750963.0,135782140.0,58626976.00000001,0.04692316042362478
301183,东田微,2025-07-03,49.62,50.7,49.62,50.51,2979500.0,149945426.0,58626976.00000001,0.05082131474766837
301183,东田微,2025-07-04,50.48,50.8,49.5,49.64,2679163.0,134114006.0,58626976.00000001,0.045698468227322514
301183,东田微,2025-07-07,49.49,49.79,48.41,49.32,1823800.0,89742723.0,58626976.00000001,0.031108546345627645
301183,东田微,2025-07-08,49.47,51.0,49.15,50.85,3054436.0,153939814.0,58626976.00000001,0.05209949767833837
301183,东田微,2025-07-09,53.03,55.26,52.38,53.92,12943260.0,697635303.0,58626976.00000001,0.22077311304611716
301183,东田微,2025-07-10,53.54,60.0,52.66,58.02,16323253.0,931699712.0,58626976.00000001,0.2784256346430012
301183,东田微,2025-07-11,58.78,58.96,56.6,58.06,10858600.0,625387242.0,58626976.00000001,0.18521507914718302
301183,东田微,2025-07-14,57.58,61.37,55.65,60.57,12658380.0,738072195.0,58626976.00000001,0.21591391648786384
301183,东田微,2025-07-15,61.66,72.68,60.5,69.0,25612699.0,1742871154.0,58626976.00000001,0.43687566283480145
301183,东田微,2025-07-16,67.49,79.99,66.0,75.61,24586993.0,1809701322.0,58626976.00000001,0.4193802013598654
301183,东田微,2025-07-17,73.58,79.8,73.58,77.59,18320700.0,1415800671.0,58626976.00000001,0.31249607689129316
301183,东田微,2025-07-18,77.01,77.57,74.0,75.59,11343099.0,856605341.0,58626976.00000001,0.19347917586607227
301183,东田微,2025-07-21,74.63,75.94,72.0,74.49,8901740.0,655533316.0,58626976.00000001,0.15183692912968935
301183,东田微,2025-07-22,73.6,74.8,68.51,69.36,11973467.0,850843741.0,58626976.00000001,0.20423135929780856
301183,东田微,2025-07-23,67.58,69.45,66.8,68.0,6634014.0,452946753.0,58626976.00000001,0.11315633949804949
301183,东田微,2025-07-24,69.0,69.59,65.02,66.35,9772996.0,654927473.0,58626976.00000001,0.16669793782302533
301183,东田微,2025-07-25,66.35,66.93,65.11,65.65,5184800.0,341636373.0,58626976.00000001,0.08843710444830037
301183,东田微,2025-07-28,65.8,66.92,64.9,65.96,7312316.0,481730956.0,58626976.00000001,0.12472613289827535
301183,东田微,2025-07-29,66.6,69.39,65.77,67.09,15509767.0,1051231544.0,58626976.00000001,0.26455000851485155
301183,东田微,2025-07-30,66.42,67.85,65.2,66.51,7994150.0,530628847.0,58626976.00000001,0.13635617160264243
301183,东田微,2025-07-31,67.3,74.3,66.1,70.46,17005787.0,1193091249.0,58626976.00000001,0.2900676132434325
301183,东田微,2025-08-01,68.37,68.66,64.87,65.84,10541875.0,703127814.0,58626976.00000001,0.17981270260297919
301183,东田微,2025-08-04,64.01,65.56,63.02,64.59,8384914.0,539396431.0,58626976.00000001,0.14302143095355965
301183,东田微,2025-08-05,65.6,66.06,63.61,64.92,6446997.0,416951061.0,58626976.00000001,0.10996639158055839
301183,东田微,2025-08-06,63.91,64.9,63.39,63.63,5723548.0,365607289.0,58626976.00000001,0.09762652605517295
301183,东田微,2025-08-07,63.43,64.96,62.3,63.51,6039579.0,384257230.0,58626976.00000001,0.1030170650452788
301183,东田微,2025-08-08,63.28,63.47,62.36,62.42,3850200.0,241584203.0,58626976.00000001,0.06567283975213048
301183,东田微,2025-08-11,62.62,67.65,62.56,65.68,10029426.0,653989486.0,58626976.00000001,0.17107186289123966
301183,东田微,2025-08-12,65.8,66.55,64.79,65.51,5775082.0,378084164.0,58626976.00000001,0.09850554120342143
301183,东田微,2025-08-13,65.51,71.0,65.0,68.21,11845270.0,806196928.0,58626976.00000001,0.20204470378960018
301183,东田微,2025-08-14,69.0,69.0,64.22,64.3,9343399.0,612186558.0,58626976.00000001,0.15937030420944787
301183,东田微,2025-08-15,64.23,64.85,63.75,64.19,5851739.0,376111112.0,58626976.00000001,0.09981307922141505
301183,东田微,2025-08-18,64.01,77.0,64.0,73.38,17089241.0,1206437690.0,58626976.00000001,0.29149108765220977
301183,东田微,2025-08-19,74.81,85.01,73.0,82.0,18246855.0,1411195909.0,58626976.00000001,0.31123650314148893
301183,东田微,2025-08-20,78.0,80.36,76.41,79.4,11195258.0,878752893.0,58626976.00000001,0.1909574527603129
301183,东田微,2025-08-21,79.01,79.25,74.35,75.61,8654815.0,661852758.0,58626976.00000001,0.14762513079303285
301183,东田微,2025-08-22,74.93,76.74,74.5,75.22,6830409.0,516231439.0,58626976.00000001,0.11650624790881248
301183,东田微,2025-08-25,75.8,79.2,74.89,78.09,10707060.0,827424645.0,58626976.00000001,0.18263026221922138
301183,东田微,2025-08-26,77.01,80.6,76.89,80.19,10696640.0,847829360.0,58626976.00000001,0.18245252833780815
301183,东田微,2025-08-27,79.0,96.23,77.99,96.23,15378106.0,1347273347.0,58626976.00000001,0.26230426757811964
301183,东田微,2025-08-28,99.0,115.0,96.48,111.03,18287717.0,1953472876.0,58626976.00000001,0.3119334860457411
301183,东田微,2025-08-29,107.12,113.22,102.8,110.51,13431051.0,1461230225.0,58626976.00000001,0.22909336139049707
301183,东田微,2025-09-01,111.0,119.78,107.0,113.0,13629746.0,1522781004.0,58626976.00000001,0.23248250088832823
301183,东田微,2025-09-02,110.04,116.98,102.2,103.68,13336197.0,1428751061.0,58626976.00000001,0.22747543724581665
301183,东田微,2025-09-03,103.7,106.89,101.58,102.89,9235263.0,957752195.0,58626976.00000001,0.1575258290654459
301183,东田微,2025-09-04,104.38,106.0,90.15,92.54,11355169.0,1093740011.0,58626976.00000001,0.19368505378820833
301183,东田微,2025-09-05,93.0,96.41,91.62,95.45,7890217.0,742952905.0,58626976.00000001,0.13458338700600897
301183,东田微,2025-09-08,95.04,96.05,91.6,92.55,5748734.0,535336769.0,58626976.00000001,0.09805612351556388
301183,东田微,2025-09-09,92.06,94.1,90.1,90.8,4750706.0,436468757.0,58626976.00000001,0.08103276553100743
301183,东田微,2025-09-10,94.6,95.42,90.66,92.89,7851530.0,728669452.0,58626976.00000001,0.13392350306452783
301183,东田微,2025-09-11,94.21,101.27,91.0,97.95,11506281.0,1107877262.0,58626976.00000001,0.1962625703225764
301183,东田微,2025-09-12,95.82,99.77,94.0,97.4,8515424.0,826358722.0,58626976.00000001,0.1452475392897631
301183,东田微,2025-09-15,97.8,99.6,94.34,96.62,7501842.0,727293512.0,58626976.00000001,0.1279588768146595
301183,东田微,2025-09-16,97.0,99.93,96.24,98.4,8586434.0,842842542.0,58626976.00000001,0.14645875646050718
301183,东田微,2025-09-17,98.41,103.6,96.45,102.0,8426623.0,849953385.0,58626976.00000001,0.1437328611320495
301183,东田微,2025-09-18,100.0,107.44,95.56,104.06,11411404.0,1159473087.0,58626976.00000001,0.19464425386702527
301183,东田微,2025-09-19,103.0,115.58,101.5,110.09,12183676.0,1325636959.0,58626976.00000001,0.20781689302890188
301183,东田微,2025-09-22,107.99,110.81,104.28,109.75,9180182.0,980986522.0,58626976.00000001,0.15658631275814053
301183,东田微,2025-09-23,111.67,113.5,100.0,102.04,7714091.0,811269995.0,58626976.00000001,0.1315792068142829
301183,东田微,2025-09-24,98.01,100.45,94.41,98.16,7007693.0,682248274.0,58626976.00000001,0.11953018010002765
301183,东田微,2025-09-25,98.02,103.66,97.5,101.22,6260269.0,631410120.0,58626976.00000001,0.1067813731344424
301183,东田微,2025-09-26,99.86,101.33,92.69,92.69,7171308.0,685811395.0,58626976.00000001,0.12232096023509723
301183,东田微,2025-09-29,92.69,95.49,91.89,94.86,3922013.0,369863423.0,58626976.00000001,0.06689775368935964
301183,东田微,2025-09-30,95.5,96.89,93.09,93.39,3645083.0,344546645.0,58626976.00000001,0.062174160236407205
301183,东田微,2025-10-09,93.6,95.0,91.39,91.5,5152914.0,477582294.0,58626976.00000001,0.0878932251255804
301183,东田微,2025-10-10,91.0,91.26,87.5,87.84,4351443.0,387773138.0,58626976.00000001,0.07422253878487609
301183,东田微,2025-10-13,82.45,87.56,82.05,87.02,3449638.0,296021654.0,58626976.00000001,0.05884045597030281
301183,东田微,2025-10-14,87.88,88.68,82.12,82.54,4353422.0,370667487.0,58626976.00000001,0.0742562945767491
301183,东田微,2025-10-15,82.55,92.85,82.55,92.0,7173778.0,630713340.0,58626976.00000001,0.12236309101120957
301183,东田微,2025-10-16,92.01,95.9,90.66,94.11,7192546.0,677794762.0,58626976.00000001,0.1226832166816859
301183,东田微,2025-10-17,94.58,95.2,90.23,91.0,4584934.0,422517960.0,58626976.00000001,0.07820519345906567
301183,东田微,2025-10-20,94.82,98.48,92.29,95.96,8290873.0,790645535.0,58626976.00000001,0.1414173741453081
301183,东田微,2025-10-21,96.66,103.53,95.66,103.5,10607146.0,1065585887.0,58626976.00000001,0.18092602968299096
301183,东田微,2025-10-22,101.58,108.12,101.0,107.11,9602914.0,1010029710.0,58626976.00000001,0.1637968501053167
301183,东田微,2025-10-23,97.15,97.65,91.11,93.25,10927839.0,1022953351.0,58626976.00000001,0.18639608838088456
301183,东田微,2025-10-24,95.35,106.3,93.35,101.1,11326751.0,1138947586.0,58626976.00000001,0.19320032812198942
301183,东田微,2025-10-27,107.03,121.32,106.0,113.96,15118866.0,1737760741.0,58626976.00000001,0.25788241235570464
301183,东田微,2025-10-28,113.98,116.5,110.53,112.0,11147566.0,1258020115.0,58626976.00000001,0.19014397058446267
301183,东田微,2025-10-29,112.7,114.0,106.0,107.79,9400927.0,1021206475.0,58626976.00000001,0.16035155898199488
301183,东田微,2025-10-30,106.0,107.78,102.0,102.18,7713977.0,806817338.0,58626976.00000001,0.13157726231692385
301183,东田微,2025-10-31,105.11,108.59,101.36,101.85,12416338.0,1300203026.0,58626976.00000001,0.21178540745475255
301183,东田微,2025-11-03,101.38,102.58,96.79,97.89,8041034.0,792804458.0,58626976.00000001,0.13715587172703567
301183,东田微,2025-11-04,97.89,99.78,95.8,97.29,6921261.0,673991750.0,58626976.00000001,0.11805590996199428
301183,东田微,2025-11-05,94.69,97.33,93.17,95.35,5718624.0,543623461.0,58626976.00000001,0.0975425374148583
301183,东田微,2025-11-06,96.46,111.99,96.45,108.7,14635299.0,1524682469.0,58626976.00000001,0.24963421275557515
301183,东田微,2025-11-07,106.5,117.89,104.05,112.33,14114825.0,1558352283.0,58626976.00000001,0.24075649066395644
301183,东田微,2025-11-10,113.22,114.2,104.85,108.0,8466972.0,910444754.0,58626976.00000001,0.144421093798186
301183,东田微,2025-11-11,110.01,111.81,105.1,106.01,9705680.0,1050545754.0,58626976.00000001,0.16554972918951164
301183,东田微,2025-11-12,103.51,104.8,98.8,103.2,7568726.0,766042527.0,58626976.00000001,0.12909971682660212
301183,东田微,2025-11-13,102.17,104.75,100.71,101.84,5187798.0,530815826.0,58626976.00000001,0.08848824131744402
301183,东田微,2025-11-14,100.0,103.78,97.41,101.82,6755410.0,682582051.0,58626976.00000001,0.11522699038749669
301183,东田微,2025-11-17,102.0,103.96,97.88,100.53,5709251.0,572098822.0,58626976.00000001,0.09738266220655828
301183,东田微,2025-11-18,100.59,102.2,97.17,99.12,5231140.0,517310103.0,58626976.00000001,0.08922752556775228
301183,东田微,2025-11-19,98.33,102.8,96.2,98.65,6903365.0,687682417.0,58626976.00000001,0.11775065799061508
301183,东田微,2025-11-20,101.65,101.98,93.6,95.56,6335356.0,611421662.0,58626976.00000001,0.1080621316712634
301183,东田微,2025-11-21,92.37,93.71,88.08,89.28,6337931.0,572928402.0,58626976.00000001,0.10810605343178538
301183,东田微,2025-11-24,91.51,91.81,88.61,90.96,4135000.0,373046092.0,58626976.00000001,0.0705306717508336
301183,东田微,2025-11-25,91.84,100.6,91.8,96.18,7881571.0,761994452.0,58626976.00000001,0.13443591223262136
301183,东田微,2025-11-26,94.5,101.5,94.02,97.18,8025369.0,787044089.0,58626976.00000001,0.1368886739101126
301183,东田微,2025-11-27,96.03,104.85,96.01,101.85,10105535.0,1030930622.0,58626976.00000001,0.17237005367631444
301183,东田微,2025-11-28,108.29,122.22,106.71,122.22,17002241.0,1980165493.0,58626976.00000001,0.29000712914136995
301183,东田微,2025-12-01,129.0,129.55,118.88,119.78,18989958.0,2332464529.0,58626976.00000001,0.32391160683436915
301183,东田微,2025-12-02,119.18,119.19,115.22,115.37,9546264.0,1113763745.0,58626976.00000001,0.16283057137383308
301183,东田微,2025-12-03,115.25,126.0,115.18,121.94,16453353.0,1988782051.0,58626976.00000001,0.28064474961150987
301183,东田微,2025-12-04,118.09,121.71,115.89,116.76,10134294.0,1193408212.0,58626976.00000001,0.17286059577761606
301183,东田微,2025-12-05,116.12,139.97,114.8,136.78,16626149.0,2138627904.0,58626976.00000001,0.283592130011959
301183,东田微,2025-12-08,141.75,164.14,140.2,164.14,10561629.0,1618508043.0,58626976.00000001,0.18014964646991172
301183,东田微,2025-12-09,164.14,172.88,160.22,162.49,19203117.0,3190997568.0,58626976.00000001,0.327547458698876
301183,东田微,2025-12-10,163.05,178.0,163.05,175.88,16870494.0,2912133900.0,58626976.00000001,0.28775992130312156
301183,东田微,2025-12-11,175.36,185.28,170.08,179.0,16549882.0,2944664839.0,58626976.00000001,0.28229124422177254
301183,东田微,2025-12-12,181.54,198.0,181.54,185.88,17397793.0,3282378634.0,58626976.00000001,0.2967540573813665
301183,东田微,2025-12-15,174.22,181.54,171.6,172.08,15043158.0,2638263042.0,58626976.00000001,0.2565910614253752
301183,东田微,2025-12-16,173.99,174.96,162.73,165.0,8978001.0,1499231558.0,58626976.00000001,0.1531377125779095
301183,东田微,2025-12-17,166.1,173.0,165.63,169.47,10772981.0,1828702956.0,58626976.00000001,0.18375467634557852
301183,东田微,2025-12-18,162.34,173.87,162.34,168.67,10097342.0,1710393477.0,58626976.00000001,0.17223030572137984
301183,东田微,2025-12-19,173.5,173.52,159.01,163.08,9343750.0,1533348243.0,58626976.00000001,0.15937629121447436
301183,东田微,2025-12-22,168.78,169.3,163.1,166.8,8313677.0,1383602333.0,58626976.00000001,0.14180634184509192
301183,东田微,2025-12-23,167.99,170.7,162.58,169.06,9149998.0,1534950310.0,58626976.00000001,0.156071464439851
301183,东田微,2025-12-24,167.37,172.96,166.0,166.18,7763292.0,1302239588.0,58626976.00000001,0.13241842799464873
